TRANS_ID,TRANS_TS,SERVICE_CODE,INIT_CHANNEL,SCHEME_CODE,SCA_APPLIED,NON_SCA_REASON,FRAUD_FLAG,FRAUD_ORIGIN,AMOUNT_EUR,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,POS_COUNTRY,MCC
811,2025-01-08 17:44:57,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,59.98,EUR,IT,EE,,
812,2025-01-27 17:52:46,CREDIT_TRANSFER,MOBILE,SEPA_SCT_INST,Y,NA,N,,183.93,EUR,FI,DK,,
813,2025-01-05 11:04:26,CHEQUE,MOBILE,,Y,NA,N,,1575.79,EUR,PL,PL,,
814,2025-03-05 16:14:41,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,944.34,EUR,GR,LU,,
815,2025-03-12 15:03:24,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,51.31,EUR,SE,PT,,
816,2025-02-17 11:12:21,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,71.65,EUR,SI,DK,,
817,2025-01-06 00:55:46,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,21.06,EUR,IE,RO,RO,5411
818,2025-02-20 15:42:07,CASH_WITHDRAWAL,OTHER,,Y,NA,N,,129.23,EUR,HU,DE,,
819,2025-01-29 14:45:19,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,69.10,EUR,GR,CZ,CZ,4111
820,2025-03-21 15:17:05,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,141.91,EUR,AT,DK,,
821,2025-01-05 07:44:28,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,661.48,EUR,CZ,CZ,,
822,2025-01-08 08:54:39,CARD,ELECTRONIC,VISA,Y,NA,N,,24.58,EUR,SK,GR,SK,5999
823,2025-02-14 00:58:38,CARD,REMOTE_ELECTRONIC,AMEX,Y,NA,N,,68.35,EUR,SE,SE,DK,5999
824,2025-01-08 03:35:24,CARD,ELECTRONIC,PAYCO,Y,NA,N,,50.38,EUR,BG,DK,DK,4121
825,2025-01-31 04:58:00,CARD,ELECTRONIC,VISA,Y,NA,N,,27.68,EUR,PT,HU,IE,6011
826,2025-03-25 19:00:07,CARD,ELECTRONIC,VISA,Y,NA,N,,14.85,EUR,LU,EE,EE,5541
827,2025-03-16 02:17:57,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,71.47,EUR,PL,SI,SI,6011
828,2025-01-07 07:07:41,CARD,ELECTRONIC,VISA,Y,NA,N,,54.95,EUR,FR,FR,FR,4814
829,2025-03-28 11:34:45,CARD,ELECTRONIC,VISA,Y,NA,N,,19.30,EUR,FR,LV,FR,4814
830,2025-01-10 20:27:56,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,8.76,EUR,LU,DE,DE,4111
831,2025-01-20 18:01:06,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,26.85,EUR,PL,ES,BG,4112
832,2025-03-25 02:04:59,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,326.19,EUR,IE,EE,EE,4814
833,2025-03-09 16:28:20,CARD,PAPER,AMEX,Y,NA,N,,23.33,EUR,PT,ES,PT,4111
834,2025-02-22 11:05:22,MONEY_REMITTANCE,REMOTE_ELECTRONIC,,Y,NA,N,,340.82,EUR,MT,SK,,
835,2025-01-17 17:15:49,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,84.90,EUR,SI,MT,,
836,2025-01-19 18:31:40,DIRECT_DEBIT,PAPER,SEPA_DD_B2B,Y,NA,N,,69.46,EUR,SE,ES,,
837,2025-01-05 13:01:44,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,205.32,EUR,BE,GB,,
838,2025-01-16 10:57:52,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,91.52,EUR,FI,EE,,
839,2025-02-07 15:44:08,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,139.81,EUR,BG,FR,,
840,2025-03-07 23:37:17,CARD,ELECTRONIC,VISA,Y,NA,N,,80.76,EUR,SE,DE,CY,4814
841,2025-01-23 04:02:52,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,125.69,EUR,BG,SE,,
842,2025-01-16 09:17:31,CARD,PAPER,AMEX,Y,NA,N,,21.49,EUR,EE,IT,PT,5812
843,2025-01-06 17:34:51,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,33.35,EUR,AT,DE,DE,4112
844,2025-01-16 14:56:27,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,470.38,EUR,LV,NL,,
845,2025-01-10 10:10:32,DIRECT_DEBIT,PAPER,,Y,NA,N,,145.30,EUR,FI,NL,,
846,2025-01-13 22:50:33,CARD,MOBILE,MASTERCARD,Y,NA,N,,17.22,EUR,FI,ES,FI,5411
847,2025-03-02 04:31:52,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,9.26,EUR,BE,PL,,
848,2025-02-03 19:24:40,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,527.98,EUR,CY,IT,,
849,2025-02-07 03:14:07,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,14.94,EUR,SE,CZ,IE,4121
850,2025-01-17 15:53:51,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,61.88,EUR,GB,GR,,
851,2025-03-13 10:16:43,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,194.32,EUR,FI,LU,,
852,2025-01-06 09:28:26,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,165.82,EUR,IE,EE,,
853,2025-03-11 00:46:01,MONEY_REMITTANCE,REMOTE_ELECTRONIC,,Y,NA,N,,140.45,EUR,DK,PT,,
854,2025-01-27 11:34:12,CARD,PAPER,MASTERCARD,Y,NA,N,,29.79,EUR,BE,RO,BE,4111
855,2025-01-03 16:06:32,CARD,MOBILE,VISA,Y,NA,N,,79.78,EUR,SK,HU,SK,5999
856,2025-01-11 02:04:32,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,136.29,EUR,BG,CY,,
857,2025-03-19 09:50:20,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,29.72,EUR,SI,SK,SI,6011
858,2025-02-06 22:34:32,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,587.49,EUR,IE,PT,,
859,2025-02-27 11:30:36,CARD,PAPER,MASTERCARD,Y,NA,N,,39.26,EUR,IT,LT,IT,4814
860,2025-03-14 07:03:49,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,124.02,EUR,LV,NL,,
861,2025-03-30 06:48:35,CARD,ELECTRONIC,PAYCO,Y,NA,N,,72.18,EUR,DK,GR,GR,5541
862,2025-01-14 13:44:04,E_MONEY,OTHER,EMONEY,Y,NA,N,,30.83,EUR,SK,DE,,
863,2025-02-24 15:10:40,CREDIT_TRANSFER,MOBILE,SEPA_SCT_INST,Y,NA,N,,260.36,EUR,DK,SK,,
864,2025-03-28 08:33:20,CREDIT_TRANSFER,OTHER,SEPA_CT,Y,NA,N,,95.69,EUR,PL,SE,,
865,2025-03-19 08:30:29,CARD,PIS,MASTERCARD,Y,NA,N,,48.67,EUR,AT,DK,AT,5732
866,2025-01-09 00:19:44,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,46.99,EUR,AT,ES,,
867,2025-01-29 11:40:00,CARD,PAPER,MASTERCARD,Y,NA,N,,18.30,EUR,AT,NL,CY,6011
868,2025-01-26 02:37:09,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,95.68,EUR,IT,PL,,
869,2025-02-12 18:49:54,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,25.01,EUR,CY,LV,PL,5541
870,2025-03-02 00:20:04,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,106.31,EUR,FR,DE,,
871,2025-02-20 12:49:24,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,97.82,EUR,RO,GR,,
872,2025-03-23 08:45:09,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,46.05,EUR,NO,LU,PT,5812
873,2025-03-01 21:22:46,DIRECT_DEBIT,PAPER,SEPA_DD_CORE,Y,NA,N,,103.56,EUR,SI,ES,,
874,2025-03-09 06:00:37,CARD,PAPER,AMEX,Y,NA,N,,16.54,EUR,LU,AT,LU,4112
875,2025-02-02 08:40:03,CARD,ELECTRONIC,AMEX,N,OTH,N,,39.00,EUR,CY,RO,PL,5541
876,2025-01-05 11:01:39,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,50.11,EUR,RO,DE,,
877,2025-03-23 22:03:20,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,220.43,EUR,IT,BG,,
878,2025-01-22 18:46:23,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,343.69,EUR,LT,DE,,
879,2025-02-04 02:11:28,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,32.71,EUR,FR,NL,,
880,2025-02-14 03:21:29,CARD,PAPER,AMEX,Y,NA,N,,24.83,EUR,CY,RO,CY,5812
881,2025-01-22 00:13:40,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,64.55,EUR,GR,FI,,
882,2025-01-17 09:03:24,CHEQUE,MOBILE,,Y,NA,N,,593.46,EUR,RO,BE,,
883,2025-02-07 08:44:28,CARD,ELECTRONIC,VISA,Y,NA,N,,33.17,EUR,PT,DE,SE,4814
884,2025-02-19 04:34:36,CARD,PAPER,MASTERCARD,Y,NA,N,,52.70,EUR,AT,GB,GB,5999
885,2025-01-28 14:16:02,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,276.11,EUR,IT,SK,,
886,2025-03-31 03:40:22,CARD,REMOTE_ELECTRONIC,MASTERCARD,N,RECUR,N,,20.49,EUR,GB,SE,FI,5812
887,2025-02-26 19:29:37,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,61.17,EUR,CY,CY,,
888,2025-01-06 07:48:59,CARD,ELECTRONIC,VISA,Y,NA,N,,10.62,EUR,LT,DE,DE,4112
889,2025-01-26 18:48:08,CASH_WITHDRAWAL,MOBILE,,N,MIT,N,,160.79,EUR,NL,MT,,
890,2025-03-26 04:12:56,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,230.69,EUR,BE,BE,,
891,2025-02-17 00:30:10,CARD,ELECTRONIC,VISA,Y,NA,N,,188.07,EUR,GR,DE,DE,4121
892,2025-01-18 12:49:20,CARD,PAPER,VISA,Y,NA,N,,21.16,EUR,LU,RO,SK,5812
893,2025-01-23 07:23:23,MONEY_REMITTANCE,PAPER,,Y,NA,Y,OTHER,252.17,EUR,FI,SK,,
894,2025-02-13 12:41:11,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,286.82,EUR,SI,DE,,
895,2025-03-08 03:29:51,CHEQUE,ELECTRONIC,,Y,NA,N,,748.98,EUR,ES,IE,,
896,2025-03-06 12:43:29,CARD,ELECTRONIC,VISA,Y,NA,N,,26.84,EUR,DE,GR,DE,6011
897,2025-02-17 15:45:21,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,N,MIT,N,,162.26,EUR,GB,SI,,
898,2025-03-17 08:12:32,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,281.69,EUR,NO,LV,,
899,2025-03-18 21:23:16,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,69.37,EUR,SI,AT,,
900,2025-02-11 09:40:02,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,241.75,EUR,PL,DE,,
901,2025-03-05 13:57:17,CARD,ELECTRONIC,VISA,Y,NA,N,,44.15,EUR,GR,GB,NO,4814
902,2025-03-23 03:24:32,DIRECT_DEBIT,PAPER,,Y,NA,N,,85.40,EUR,BG,DE,,
903,2025-01-11 13:07:50,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,415.48,EUR,AT,EE,,
904,2025-01-28 13:17:47,CARD,PAPER,MASTERCARD,Y,NA,N,,55.99,EUR,RO,CZ,CZ,5732
905,2025-01-17 08:17:29,DIRECT_DEBIT,PAPER,SEPA_DD_CORE,Y,NA,N,,98.96,EUR,PL,HU,,
906,2025-03-17 13:40:38,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,201.90,EUR,FI,SI,,
907,2025-03-05 06:34:44,CARD,ELECTRONIC,VISA,Y,NA,N,,60.34,EUR,BE,MT,GB,5812
908,2025-02-08 09:48:20,DIRECT_DEBIT,ELECTRONIC,,N,RECUR,N,,151.44,EUR,EE,MT,,
909,2025-02-06 17:47:31,CARD,ELECTRONIC,VISA,Y,NA,N,,33.36,EUR,IE,PT,IE,5812
910,2025-02-21 17:26:22,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,1052.48,EUR,SE,ES,,
911,2025-03-23 10:32:34,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,270.03,EUR,MT,PT,PT,5541
912,2025-03-16 20:26:26,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,29.04,EUR,SI,ES,PL,4814
913,2025-02-17 00:47:38,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,9.54,EUR,DK,LT,DK,5541
914,2025-02-11 04:18:04,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,300.12,EUR,DE,ES,,
915,2025-01-21 07:29:46,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,34.30,EUR,ES,DE,GB,5541
916,2025-03-24 17:45:01,CARD,ELECTRONIC,VISA,Y,NA,N,,20.64,EUR,EE,GR,SK,5411
917,2025-01-16 03:09:54,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,33.37,EUR,PT,CZ,PT,4111
918,2025-01-13 10:41:44,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,292.58,EUR,ES,FI,,
919,2025-02-27 22:16:36,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,122.79,EUR,PT,LV,,
920,2025-02-09 22:10:36,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,38.37,EUR,CZ,BE,,
921,2025-02-19 08:40:14,CARD,ELECTRONIC,VISA,Y,NA,N,,131.79,EUR,DE,BG,BG,4111
922,2025-01-22 11:41:09,OTHER,ELECTRONIC,,Y,NA,N,,20.16,EUR,CY,BG,,
923,2025-01-23 15:57:24,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,93.17,EUR,DE,MT,,
924,2025-03-25 06:22:31,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,3091.72,EUR,EE,EE,,
925,2025-02-16 21:02:25,CARD,MOBILE,VISA,Y,NA,N,,9.80,EUR,CZ,DE,MT,4814
926,2025-03-30 20:54:15,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,455.63,EUR,IE,CY,,
927,2025-01-09 04:33:19,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,287.31,EUR,FR,ES,,
928,2025-01-10 06:30:07,E_MONEY,PAPER,EMONEY,Y,NA,N,,32.01,EUR,EE,DE,,
929,2025-01-15 23:56:28,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,149.02,EUR,SE,LT,,
930,2025-03-05 20:11:21,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,126.35,EUR,LT,GR,,
931,2025-03-22 14:07:48,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,115.72,EUR,BE,GR,,
932,2025-02-26 10:40:43,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,154.42,EUR,MT,RO,,
933,2025-03-29 09:59:39,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,70.97,EUR,AT,EE,,
934,2025-02-11 16:30:41,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,1224.26,EUR,PL,HU,,
935,2025-02-12 23:22:53,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,41.32,EUR,BG,AT,,
936,2025-02-22 11:41:51,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,467.19,EUR,NL,GB,,
937,2025-02-11 13:50:24,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,23.72,EUR,FI,SI,PL,5541
938,2025-01-06 21:24:44,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,131.86,EUR,RO,GR,,
939,2025-02-26 09:07:30,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,2903.13,EUR,NL,SE,,
940,2025-03-13 02:28:15,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,16.26,EUR,FI,EE,,
941,2025-01-09 22:45:47,CREDIT_TRANSFER,PAPER,SEPA_SCT_INST,Y,NA,N,,514.94,EUR,FI,NO,,
942,2025-01-26 21:45:16,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,61.70,EUR,PT,LV,,
943,2025-03-09 01:58:32,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,81.58,EUR,GR,DE,,
944,2025-01-10 18:05:35,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,1235.20,EUR,SE,DE,,
945,2025-01-10 21:27:52,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,70.30,EUR,PT,FI,,
946,2025-03-30 23:52:27,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,209.58,EUR,DE,PT,,
947,2025-03-10 14:41:42,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,6.98,EUR,AT,CZ,,
948,2025-01-27 09:11:06,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,24.67,EUR,DE,SI,,
949,2025-01-26 09:10:27,E_MONEY,MOBILE,EMONEY,Y,NA,N,,51.35,EUR,PT,IT,,
950,2025-02-18 18:52:07,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,310.32,EUR,ES,GB,,
951,2025-02-15 23:20:26,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,277.80,EUR,AT,ES,,
952,2025-02-23 12:54:06,CHEQUE,PAPER,,Y,NA,N,,678.00,EUR,GR,IE,,
953,2025-03-02 00:17:46,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,21.85,EUR,CZ,SE,BE,5411
954,2025-01-27 23:42:18,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,230.35,EUR,GR,LV,BE,5732
955,2025-01-21 00:31:13,CREDIT_TRANSFER,MOBILE,SEPA_SCT_INST,Y,NA,N,,372.06,EUR,LU,PT,,
956,2025-01-19 13:02:34,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,104.64,EUR,SK,CZ,,
957,2025-03-02 14:26:54,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,754.56,EUR,MT,FI,,
958,2025-01-13 15:31:47,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,N,OTH,N,,129.73,EUR,NO,BG,,
959,2025-02-21 09:56:39,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,92.33,EUR,IT,IT,,
960,2025-02-04 04:20:27,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,429.26,EUR,GR,MT,,
961,2025-01-19 20:02:53,CARD,REMOTE_ELECTRONIC,VISA,N,LVA,N,,118.63,EUR,DK,IT,IT,4111
962,2025-02-26 03:47:17,OTHER,ELECTRONIC,,Y,NA,N,,7.44,EUR,CZ,CZ,,
963,2025-03-12 14:42:06,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,697.30,EUR,HU,BG,,
964,2025-02-28 03:07:35,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,304.06,EUR,RO,BE,,
965,2025-03-29 07:49:01,CHEQUE,OTHER,,Y,NA,N,,600.84,EUR,AT,PL,,
966,2025-02-16 17:14:44,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,54.30,EUR,LT,FR,,
967,2025-01-20 17:39:27,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,76.83,EUR,GB,ES,,
968,2025-03-02 14:20:08,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,Y,PAYEE,130.43,EUR,BG,NO,,
969,2025-02-22 04:09:30,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,N,LVA,N,,107.39,EUR,NO,FR,,
970,2025-02-14 02:14:17,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,157.18,EUR,NL,SE,,
971,2025-02-11 00:40:07,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,259.26,EUR,LT,BE,,
972,2025-02-28 04:04:56,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,1161.23,EUR,SE,DK,,
973,2025-03-16 05:56:45,CASH_WITHDRAWAL,ELECTRONIC,,Y,NA,N,,82.43,EUR,RO,BG,,
974,2025-01-31 21:31:53,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,N,RECUR,N,,716.30,EUR,RO,NO,,
975,2025-03-07 10:26:42,CARD,ELECTRONIC,VISA,Y,NA,N,,46.53,EUR,NO,NL,NL,5999
976,2025-03-04 17:38:53,DIRECT_DEBIT,ELECTRONIC,,N,OTH,N,,88.60,EUR,CY,PT,,
977,2025-01-13 03:48:15,CARD,REMOTE_ELECTRONIC,MASTERCARD,N,MIT,N,,14.88,EUR,GR,EE,EE,5411
978,2025-02-21 20:47:49,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,32.58,EUR,SI,MT,,
979,2025-02-28 08:22:52,CHEQUE,PAPER,,N,LVA,N,,248.20,EUR,HU,IE,,
980,2025-01-21 06:35:49,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,N,RECUR,N,,73.38,EUR,GB,SI,,
981,2025-03-20 17:47:51,CARD,MOBILE,VISA,Y,NA,N,,24.00,EUR,NO,NO,NO,4121
982,2025-03-04 11:21:51,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,213.06,EUR,EE,SE,,
983,2025-03-13 09:48:35,CARD,MOBILE,VISA,Y,NA,N,,70.44,EUR,MT,FR,MT,4112
984,2025-02-19 03:54:47,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,129.82,EUR,NO,SE,,
985,2025-03-12 04:42:17,OTHER,ELECTRONIC,,Y,NA,N,,26.29,EUR,DE,GR,,
986,2025-01-03 19:30:53,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,111.59,EUR,EE,LU,,
987,2025-02-19 23:16:45,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,27.25,EUR,DK,GB,GB,5999
988,2025-03-31 07:50:34,CHEQUE,ELECTRONIC,,Y,NA,N,,1218.70,EUR,CY,DE,,
989,2025-03-19 07:46:22,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,110.34,EUR,RO,CY,,
990,2025-02-25 02:10:01,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,261.71,EUR,MT,FI,,
991,2025-02-05 18:16:57,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,506.28,EUR,BG,DE,,
992,2025-03-31 21:19:21,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,54.17,EUR,IE,EE,,
993,2025-03-20 01:45:48,CARD,ELECTRONIC,VISA,Y,NA,N,,130.47,EUR,GR,EE,ES,4121
994,2025-01-23 05:01:41,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,172.53,EUR,LV,PL,,
995,2025-03-02 04:54:21,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,19.41,EUR,BE,DE,DE,5812
996,2025-02-13 14:48:06,CREDIT_TRANSFER,OTHER,SEPA_CT,Y,NA,N,,408.57,EUR,LT,NL,,
997,2025-01-01 10:24:19,CREDIT_TRANSFER,PAPER,SEPA_CT,N,LVA,N,,478.37,EUR,DE,HU,,
998,2025-03-29 04:38:23,CARD,PIS,MASTERCARD,Y,NA,N,,136.74,EUR,CY,FR,CY,4814
999,2025-02-07 03:22:43,CHEQUE,REMOTE_ELECTRONIC,,Y,NA,N,,232.44,EUR,BE,EE,,
1000,2025-02-28 21:35:53,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,111.59,EUR,SK,HU,,
1001,2025-02-21 01:22:03,CREDIT_TRANSFER,PIS,SEPA_SCT_INST,Y,NA,N,,331.94,EUR,LV,HU,,
1002,2025-03-10 16:25:48,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,112.24,EUR,MT,LT,,
1003,2025-01-11 15:01:31,CHEQUE,ELECTRONIC,,Y,NA,N,,355.27,EUR,IT,AT,,
1004,2025-01-08 16:53:02,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,83.99,EUR,AT,NO,CY,5732
1005,2025-01-25 11:34:03,CARD,PAPER,MASTERCARD,Y,NA,N,,22.19,EUR,NO,RO,NO,4814
1006,2025-02-10 02:45:13,CASH_WITHDRAWAL,PAPER,,N,TRA,N,,53.29,EUR,LV,ES,,
1007,2025-02-12 05:24:52,CASH_WITHDRAWAL,PAPER,,Y,NA,N,,62.22,EUR,IE,IE,,
1008,2025-03-22 09:13:56,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,44.36,EUR,CZ,PL,,
1009,2025-03-04 08:38:00,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,35.07,EUR,CZ,CY,,
1010,2025-03-04 02:11:34,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,1005.56,EUR,FI,FR,,
1011,2025-02-03 03:48:07,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,361.72,EUR,SK,RO,,
1012,2025-01-14 03:14:02,CREDIT_TRANSFER,OTHER,SEPA_CT,Y,NA,N,,80.48,EUR,NO,PT,,
1013,2025-01-06 21:59:32,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,77.70,EUR,SE,GB,,
1014,2025-01-23 11:29:12,CHEQUE,ELECTRONIC,,Y,NA,N,,2018.24,EUR,CZ,DE,,
1015,2025-02-26 00:55:28,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,83.10,EUR,ES,RO,,
1016,2025-03-08 17:01:39,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,91.85,EUR,BG,FR,,
